2019-04-09 16:06:12.669 24930-24930/? I/e.indyprototyp: Not late-enabling -Xcheck:jni (already on)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #69 pc 001d9cc4  /dev/ashmem/dalvik-classes2.dex extracted in memory from /data/app/com.example.indyprototype-0rn3EpK0fOoyymai4gQqpg==/base.apk!classes2.dex (deleted) (org.hyperledger.indy.sdk.IndyException$ErrorDetails.<init>+20)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #70 pc 00266216  /system/lib/libart.so (_ZN3art11interpreterL7ExecuteEPNS_6ThreadERKNS_20CodeItemDataAccessorERNS_11ShadowFrameENS_6JValueEb.llvm.2093054539+598)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #71 pc 0026c79c  /system/lib/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)+220)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #72 pc 00293e2b  /system/lib/libart.so (bool art::interpreter::DoCall<false, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)+1019)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #73 pc 005bda66  /system/lib/libart.so (MterpInvokeDirect+342)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #74 pc 005e2e21  /system/lib/libart.so (ExecuteMterpImpl+14497)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #75 pc 001d9d30  /dev/ashmem/dalvik-classes2.dex extracted in memory from /data/app/com.example.indyprototype-0rn3EpK0fOoyymai4gQqpg==/base.apk!classes2.dex (deleted) (org.hyperledger.indy.sdk.IndyException$ErrorDetails.<init>)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #76 pc 00266216  /system/lib/libart.so (_ZN3art11interpreterL7ExecuteEPNS_6ThreadERKNS_20CodeItemDataAccessorERNS_11ShadowFrameENS_6JValueEb.llvm.2093054539+598)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #77 pc 0026c79c  /system/lib/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)+220)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #78 pc 00293e2b  /system/lib/libart.so (bool art::interpreter::DoCall<false, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)+1019)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #79 pc 005bda66  /system/lib/libart.so (MterpInvokeDirect+342)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #80 pc 005e2e21  /system/lib/libart.so (ExecuteMterpImpl+14497)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #81 pc 001da0e4  /dev/ashmem/dalvik-classes2.dex extracted in memory from /data/app/com.example.indyprototype-0rn3EpK0fOoyymai4gQqpg==/base.apk!classes2.dex (deleted) (org.hyperledger.indy.sdk.IndyException.<init>+12)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #82 pc 00266216  /system/lib/libart.so (_ZN3art11interpreterL7ExecuteEPNS_6ThreadERKNS_20CodeItemDataAccessorERNS_11ShadowFrameENS_6JValueEb.llvm.2093054539+598)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #83 pc 0026c79c  /system/lib/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)+220)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #84 pc 00293e2b  /system/lib/libart.so (bool art::interpreter::DoCall<false, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)+1019)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #85 pc 005bda66  /system/lib/libart.so (MterpInvokeDirect+342)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #86 pc 005e2e21  /system/lib/libart.so (ExecuteMterpImpl+14497)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #87 pc 001e0a60  /dev/ashmem/dalvik-classes2.dex extracted in memory from /data/app/com.example.indyprototype-0rn3EpK0fOoyymai4gQqpg==/base.apk!classes2.dex (deleted) (org.hyperledger.indy.sdk.wallet.WalletExistsException.<init>+16)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #88 pc 00266216  /system/lib/libart.so (_ZN3art11interpreterL7ExecuteEPNS_6ThreadERKNS_20CodeItemDataAccessorERNS_11ShadowFrameENS_6JValueEb.llvm.2093054539+598)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #89 pc 0026c79c  /system/lib/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)+220)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #90 pc 00293e2b  /system/lib/libart.so (bool art::interpreter::DoCall<false, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)+1019)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #91 pc 005bda66  /system/lib/libart.so (MterpInvokeDirect+342)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #92 pc 005e2e21  /system/lib/libart.so (ExecuteMterpImpl+14497)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #93 pc 001d9f82  /dev/ashmem/dalvik-classes2.dex extracted in memory from /data/app/com.example.indyprototype-0rn3EpK0fOoyymai4gQqpg==/base.apk!classes2.dex (deleted) (org.hyperledger.indy.sdk.IndyException.fromSdkError+498)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #94 pc 00266216  /system/lib/libart.so (_ZN3art11interpreterL7ExecuteEPNS_6ThreadERKNS_20CodeItemDataAccessorERNS_11ShadowFrameENS_6JValueEb.llvm.2093054539+598)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #95 pc 0026c79c  /system/lib/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)+220)
2019-04-09 16:06:13.227 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #96 pc 00293e2b  /system/lib/libart.so (bool art::interpreter::DoCall<false, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)+1019)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #97 pc 005bdc5f  /system/lib/libart.so (MterpInvokeStatic+207)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #98 pc 005e2ea1  /system/lib/libart.so (ExecuteMterpImpl+14625)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #99 pc 001da128  /dev/ashmem/dalvik-classes2.dex extracted in memory from /data/app/com.example.indyprototype-0rn3EpK0fOoyymai4gQqpg==/base.apk!classes2.dex (deleted) (org.hyperledger.indy.sdk.IndyJava$API.checkResult+24)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #100 pc 00266216  /system/lib/libart.so (_ZN3art11interpreterL7ExecuteEPNS_6ThreadERKNS_20CodeItemDataAccessorERNS_11ShadowFrameENS_6JValueEb.llvm.2093054539+598)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #101 pc 0026c79c  /system/lib/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)+220)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #102 pc 00293e2b  /system/lib/libart.so (bool art::interpreter::DoCall<false, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)+1019)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #103 pc 005bdc5f  /system/lib/libart.so (MterpInvokeStatic+207)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #104 pc 005e2ea1  /system/lib/libart.so (ExecuteMterpImpl+14625)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #105 pc 001e0b98  /dev/ashmem/dalvik-classes2.dex extracted in memory from /data/app/com.example.indyprototype-0rn3EpK0fOoyymai4gQqpg==/base.apk!classes2.dex (deleted) (org.hyperledger.indy.sdk.wallet.Wallet.access$100)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #106 pc 00266216  /system/lib/libart.so (_ZN3art11interpreterL7ExecuteEPNS_6ThreadERKNS_20CodeItemDataAccessorERNS_11ShadowFrameENS_6JValueEb.llvm.2093054539+598)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #107 pc 0026c79c  /system/lib/libart.so (art::interpreter::ArtInterpreterToInterpreterBridge(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*, art::JValue*)+220)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #108 pc 00293e2b  /system/lib/libart.so (bool art::interpreter::DoCall<false, false>(art::ArtMethod*, art::Thread*, art::ShadowFrame&, art::Instruction const*, unsigned short, art::JValue*)+1019)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #109 pc 005bdc5f  /system/lib/libart.so (MterpInvokeStatic+207)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #110 pc 005e2ea1  /system/lib/libart.so (ExecuteMterpImpl+14625)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #111 pc 001e08ec  /dev/ashmem/dalvik-classes2.dex extracted in memory from /data/app/com.example.indyprototype-0rn3EpK0fOoyymai4gQqpg==/base.apk!classes2.dex (deleted) (org.hyperledger.indy.sdk.wallet.Wallet$1.callback+8)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #112 pc 00266216  /system/lib/libart.so (_ZN3art11interpreterL7ExecuteEPNS_6ThreadERKNS_20CodeItemDataAccessorERNS_11ShadowFrameENS_6JValueEb.llvm.2093054539+598)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #113 pc 0026c68e  /system/lib/libart.so (art::interpreter::EnterInterpreterFromEntryPoint(art::Thread*, art::CodeItemDataAccessor const&, art::ShadowFrame*)+126)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #114 pc 005a953d  /system/lib/libart.so (artQuickToInterpreterBridge+1277)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #115 pc 005f6c6d  /system/lib/libart.so (art_quick_to_interpreter_bridge+77)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #116 pc 005f0b82  /system/lib/libart.so (art_quick_invoke_stub+338)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #117 pc 000a30ce  /system/lib/libart.so (art::ArtMethod::Invoke(art::Thread*, unsigned int*, unsigned int, art::JValue*, char const*)+222)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #118 pc 004d3349  /system/lib/libart.so (art::(anonymous namespace)::InvokeWithArgArray(art::ScopedObjectAccessAlreadyRunnable const&, art::ArtMethod*, art::(anonymous namespace)::ArgArray*, art::JValue*, char const*)+89)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #119 pc 004d502e  /system/lib/libart.so (art::InvokeMethod(art::ScopedObjectAccessAlreadyRunnable const&, _jobject*, _jobject*, _jobject*, unsigned int)+1422)
2019-04-09 16:06:13.228 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #120 pc 00449783  /system/lib/libart.so (art::Method_invoke(_JNIEnv*, _jobject*, _jobject*, _jobjectArray*)+83)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at com.sun.jna.Native.invokeInt(Native method)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at com.sun.jna.Function.invoke(Function.java:419)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at com.sun.jna.Function.invoke(Function.java:354)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at com.sun.jna.Library$Handler.invoke(Library.java:244)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at java.lang.reflect.Proxy.invoke(Proxy.java:1006)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.LibIndy$API.indy_get_current_error(LibIndy.java:-2)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.IndyException$ErrorDetails.<init>(IndyException.java:74)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.IndyException$ErrorDetails.<init>(IndyException.java:67)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.IndyException.<init>(IndyException.java:36)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.wallet.WalletExistsException.<init>(WalletExistsException.java:19)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.IndyException.fromSdkError(IndyException.java:126)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.IndyJava$API.checkResult(IndyJava.java:92)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.wallet.Wallet.access$100(Wallet.java:19)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at org.hyperledger.indy.sdk.wallet.Wallet$1.callback(Wallet.java:51)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at java.lang.reflect.Method.invoke(Native method)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at com.sun.jna.CallbackReference$DefaultCallbackProxy.invokeCallback(CallbackReference.java:520)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at com.sun.jna.CallbackReference$DefaultCallbackProxy.callback(CallbackReference.java:551)
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558] 
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558] "main" prio=5 tid=1 Native
2019-04-09 16:06:13.229 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | group="" sCount=1 dsCount=0 flags=1 obj=0x74582ee0 self=0xeaf59000
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | sysTid=24930 nice=0 cgrp=default sched=0/0 handle=0xefac8494
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | state=S schedstat=( 296055158 3459604 78 ) utm=18 stm=11 core=3 HZ=100
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | stack=0xff2fb000-0xff2fd000 stackSize=8MB
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | held mutexes=
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: ep_poll+0x28e/0x33f
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: SyS_epoll_wait+0x96/0xb4
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: SyS_epoll_pwait+0x93/0x114
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: do_fast_syscall_32+0xd5/0x148
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: sysenter_flags_fixed+0x8/0x12
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #00 pc 00000b39  [vdso] (__kernel_vsyscall+9)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #01 pc 0007621b  /system/lib/libc.so (__epoll_pwait+43)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #02 pc 00031e8d  /system/lib/libc.so (epoll_wait+45)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #03 pc 00013567  /system/lib/libutils.so (android::Looper::pollInner(int)+183)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #04 pc 0001340b  /system/lib/libutils.so (android::Looper::pollOnce(int, int*, int*, void**)+43)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #05 pc 000e414b  /system/lib/libandroid_runtime.so (android::android_os_MessageQueue_nativePollOnce(_JNIEnv*, _jobject*, long long, int)+59)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at android.os.MessageQueue.nativePollOnce(Native method)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at android.os.MessageQueue.next(MessageQueue.java:326)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at android.os.Looper.loop(Looper.java:160)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at android.app.ActivityThread.main(ActivityThread.java:6669)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at java.lang.reflect.Method.invoke(Native method)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:493)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:858)
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558] 
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558] "Jit thread pool worker thread 0" prio=5 tid=2 Native
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | group="" sCount=1 dsCount=0 flags=1 obj=0x13300030 self=0xe5188000
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | sysTid=24935 nice=9 cgrp=default sched=0/0 handle=0xe517f970
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | state=S schedstat=( 20107172 157030 36 ) utm=0 stm=2 core=3 HZ=100
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | stack=0xe5081000-0xe5083000 stackSize=1022KB
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | held mutexes=
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: futex_wait_queue_me+0xcb/0x11b
2019-04-09 16:06:13.230 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: futex_wait+0x120/0x25e
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: do_futex+0xbe/0x468
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: compat_SyS_futex+0xb9/0x13b
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: do_fast_syscall_32+0xd5/0x148
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: sysenter_flags_fixed+0x8/0x12
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #00 pc 00000b37  [vdso] (__kernel_vsyscall+7)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #01 pc 0001fdf8  /system/lib/libc.so (syscall+40)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #02 pc 000abbde  /system/lib/libart.so (art::ConditionVariable::WaitHoldingLocks(art::Thread*)+110)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #03 pc 000abb63  /system/lib/libart.so (art::ConditionVariable::Wait(art::Thread*)+35)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #04 pc 005300c5  /system/lib/libart.so (art::ThreadPool::GetTask(art::Thread*)+261)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #05 pc 0052f495  /system/lib/libart.so (art::ThreadPoolWorker::Run()+117)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #06 pc 0052eebb  /system/lib/libart.so (art::ThreadPoolWorker::Callback(void*)+139)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #07 pc 0008f065  /system/lib/libc.so (__pthread_start(void*)+53)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #08 pc 0002485b  /system/lib/libc.so (__start_thread+75)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   (no managed stack frames)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558] 
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558] "Signal Catcher" prio=5 tid=3 WaitingInMainSignalCatcherLoop
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | group="" sCount=1 dsCount=0 flags=1 obj=0x13340020 self=0xeaf41000
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | sysTid=24936 nice=0 cgrp=default sched=0/0 handle=0xe507e970
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | state=S schedstat=( 893630 0 1 ) utm=0 stm=0 core=0 HZ=100
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | stack=0xe4f83000-0xe4f85000 stackSize=1010KB
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   | held mutexes=
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: do_sigtimedwait+0xf7/0x1e3
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: compat_SyS_rt_sigtimedwait+0x9e/0xec
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: do_fast_syscall_32+0xd5/0x148
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   kernel: sysenter_flags_fixed+0x8/0x12
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #00 pc 00000b39  [vdso] (__kernel_vsyscall+9)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #01 pc 00076861  /system/lib/libc.so (__rt_sigtimedwait+33)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #02 pc 0002fcf9  /system/lib/libc.so (sigwait+73)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #03 pc 004fb409  /system/lib/libart.so (art::SignalCatcher::WaitForSignal(art::Thread*, art::SignalSet&)+265)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #04 pc 004f9b20  /system/lib/libart.so (art::SignalCatcher::Run(void*)+320)
2019-04-09 16:06:13.231 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #05 pc 0008f065  /system/lib/libc.so (__pthread_start(void*)+53)
2019-04-09 16:06:13.232 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   native: #06 pc 0002485b  /system/lib/libc.so (__start_thread+75)
2019-04-09 16:06:13.232 24930-24950/com.example.indyprototype A/e.indyprototyp: runtime.cc:558]   (no managed stack frames)
